refill longitude  refill longitude refill longitude
5.779867417
5.77948096
5.779235901
5.778646927
5.778168604
5.777768924
5.7774822
5.777175199
5.776700018
5.77678731
5.776516051
5.77646874
5.776372895
5.776982606
5.777023823
5.777364214
5.777247723
5.777811846
5.778289
5.778554361
5.778995919
5.77919847
5.779677151
5.779865643
5.780266958
5.780420654
5.780610753
5.780264253
5.780356583
5.780273815
5.779959597
5.77954862
5.779116793
5.778790504
5.778723479
5.778047774
5.777769343
5.777261857
5.776855015
5.776763569
5.776441183
5.776666594
5.776364759
5.776444628
5.776643133
5.777146912
5.77733591
5.777785644
5.778063725
5.778734788
5.779180161
5.77923341
5.779869519
5.78011951
5.780441864
5.780466665
5.780950334
5.780901889
5.780756881
5.780275643
5.780248532
5.780071387
5.779634724
5.779218306
5.778573155
5.778314031
5.777783495
5.777263818
5.776801069
5.776403704
5.775680182
5.775324053
5.774946204
5.774901433
5.774518748
5.774302229
5.774238601
5.77447174
5.774417227
5.774552701
5.774696291
5.774963125
5.775375208
5.77569864
5.776392302
5.776781705
5.777429433
5.777654476
5.778385351
5.778927398
5.779301546
5.779417472
5.77988334
5.780069233
5.780199202
5.780255544
5.780257221
5.780238673
5.779990324
5.779962159
5.779554303
5.779188353
5.778710575
5.778267158
5.778095946
5.777870014
5.777402072
5.777181704
5.776972938
5.77683666
5.776807405
5.776628239
5.77673856
5.776758419
5.776821996
5.776999063
5.777499072
5.77764042
5.777992038
5.778049904
5.778454748
5.779016004
5.779082341
5.779274388
5.77957741
5.779886306
5.78003515
5.780142519
5.78034426
5.780215948
5.779809682
5.779742442
5.77955706
5.779291338
5.778719347
5.778255483
5.777890955
5.777867056
5.777239051
5.776932518
5.776570013
5.77623481
5.776202156
5.775885998
5.77608072
5.7759465
5.776106085
5.776444427
5.777028088
5.777370195
5.777848571
5.7781466
5.778820475
5.779529802
5.779897007
5.780397077
5.780876482
5.781375193
5.781688072
5.782211937
5.782438271
5.782630598
5.782258377
5.782328709
5.782359898
5.782080722
5.781771274
5.781401989
5.780944781
5.780694716
5.780100635
5.779618128
5.779033972
5.778251739
5.777872003
5.777253781
5.777126234
5.776538988
5.776172664
5.776011314
5.776173551
5.77605002
5.775944483
5.77596434
5.776139953
5.776573024
5.776706118
5.777277091
5.777422088
5.778168187
5.778242226
5.778991857
5.77953478
5.779648648
5.779712297
5.780030141
5.780201126
5.7803073
5.780395
5.7801998
5.780340648
5.780067781
5.779968235
5.779613203
5.779288137
5.778648442
5.778237614
5.777852823
5.777781077
5.777270866
5.776858811
5.776384296
5.776393312
5.7760829
5.775704043
5.775693778
5.775512636
5.775602639
5.775596231
5.77604658
5.776182709
5.776616779
5.776706583
5.777362357
5.777966083
5.778250979
5.77850162
5.778946729
5.779526556
5.779885331
5.78022504
5.780434957
5.780826286
5.780421971
5.780701332
5.780675149
5.780341656
5.780077594
5.779581769
5.779312882
5.779207516
5.778893558
5.778331962
5.77804664
5.777695394
5.777606672
5.777276185
5.777209502
5.777122024
5.77707517
5.777125315
5.777763443
5.777813501
5.778175376
5.778220792
5.778704247
5.779131459
5.779350177
5.77974163
5.779979253
5.780331411
5.78045569
5.780825707
5.781019479
5.781156609
5.780770372
5.780918008
5.780842123
5.780749187
5.780313199
5.779967458
5.779729495
5.779574487
5.779154347
5.778813259
5.778448855
5.777652531
5.777507381
5.777105104
5.776990942
5.776756009
5.776455915
5.776430865
5.776729528
5.776845059
5.776839629
5.776998568
5.777386641
5.77792074
5.778212234
5.778740975
5.779102638
5.779617584
5.779919041
5.780633942
5.781002254
5.781326509
5.781289342
5.781423259
5.781520611
5.781578315
5.781392628
5.781066709
5.780881983
5.780543969
5.780253101
5.779810644
5.779441975
5.77851155
5.778117041
5.777570531
5.777558681
5.777077265
5.776806817
5.776505651
5.776569849
5.77665883
5.776654591
5.776861205
5.776900631
5.777387541
5.777849185
5.778418927
5.778862319
5.779492049
5.77979083
5.780539335
5.781105364
5.781459928
5.781590408
5.781932758
5.782197874
5.782433131
5.782402445
5.782344179
5.782293618
5.781872424
5.781748321
5.781393297
5.781119135
5.780558485
5.779961902
5.779507143
5.779396348
5.778867278
5.778508614
5.778225817
5.778092805
5.778015764
5.777708331
5.777843084
5.777665924
5.777814425
5.777886623
5.778499115
5.778659256
5.778961629
5.778958607
5.779422151
5.77993145
5.780107452
5.780370898
5.780595434
5.780936566
5.781075405
5.781186734
5.781317165
5.78133233
5.780989236
5.780985323
5.780656606
5.78049153
5.77980002
5.779321689
5.778864463
5.778615352
5.777880488
5.777406136
5.77689448
5.776152737
5.775873922
5.775308171
5.775225743
5.774836527
5.774672238
5.774684662
5.775004665
5.775120156
5.775406593
5.775633429
5.776164799
5.776730804
5.776901448
5.777579741
5.778032133
5.778600852
5.778874812
5.77949921
5.779883515
5.7800949
5.779967199
5.780284487
5.780464227
5.780355567
5.780268759
5.779951776
5.779854495
5.779469539
5.779059933
5.778790785
5.778368005
5.777717404
5.777296847
5.776912075
5.776804593
5.77628932
5.7760247
5.775874667
5.775920407
5.775887864
5.775821771
5.7759861
5.776036274
5.776472335
5.776556259
5.777099954
5.77732769
5.777958648
5.778124412
5.778822309
5.779191438
5.77923247
5.779301459
5.779617317
5.779852778
5.779765109
5.779911264
5.779680634
5.779704325
5.779361006
5.779206713
5.778855069
5.778498386
5.777870881
5.77747466
5.777283909
5.776977061
5.776496004
5.776040068
5.775815499
5.77561443
5.775368953
5.775222086
5.775316441
5.775204832
5.775229998
5.775606021
5.776000122
5.776188915
5.776655897
5.776898962
5.777458396
5.778167492
5.778407207
5.778815403
5.779196705
5.779758673
5.780016493
5.780390371
5.78060895
5.780846264
5.780488506
5.780825022
5.780512631
5.780221919
5.77985761
5.779371263
5.779255926
5.778868303
5.778328486
5.777757753
5.777346006
5.776902112
5.776611744
5.776061791
5.776021631
5.775735428
5.775570136
5.77572724
5.776015753
5.776059425
5.776274161
5.776432303
5.776953492
5.777333126
5.777569601
5.778057485
5.778348923
5.778766658
5.779086595
5.779478623
5.779841544
5.780072073
5.779954488
5.780247141
5.780410606
5.780243095
5.780085832
5.77989408
5.779767657
5.779626226
5.779287426
5.778818395
5.778480685
5.77777988
5.777546682
5.776875045
5.776883517
5.776354944
5.775960962
5.775842619
5.775884124
5.775927283
5.775748217
5.775893624
5.77615449
5.776578234
5.776685149
5.777437244
5.777867536
5.778385812
5.77874556
5.779507598
5.780203622
5.780550681
5.780598537
5.781182315
5.781599663
5.781678203
5.781874557
5.781793733
5.781918554
5.781768614
5.781625501
5.781445314
5.781072709
5.780397695
5.780038439
5.779481838
5.779312446
5.778745691
5.778314363
5.777825272
5.77763743
5.777528612
5.77707455
5.777112251
5.776967164
5.777121032
5.777228987
5.777754721
5.778029392
5.778419808
5.778595587
5.779273643
5.779979812
5.780045069
5.780388774
5.780578185
5.781080144
5.781329388
5.781597939
5.781700266
5.781607965
5.781267564
5.781352504
5.781178709
5.780933426
5.780317869
5.779944826
5.779809716
5.779532212
5.779123295
5.77872569
5.778535873
5.778341107
5.778322197
5.778105149
5.778145128
5.778068127
5.778118486
5.778177448
5.778895658
5.778913555
5.779173057
5.779082679
5.779450198
5.779816456
5.779802938
5.779945796
5.779864878
5.78014916
5.780122802
5.780140617
5.780233184
5.780046036
5.779704689
5.779575294
5.779615317
5.779232522
5.778888638
5.778306395
5.778235776
5.778112854
5.777618322
5.777279736
5.776765326
5.776183514
5.775974851
5.775434128
5.775519585
5.775080878
5.774927709
5.774898995
5.77523849
5.775312781
5.775489963
5.775705843
5.776173341
5.776728218
5.777078129
5.777750006
5.778225886
5.779048215
5.779406819
5.780381944
5.780968564
5.781448509
5.781630093
5.782084543
5.782450554
5.782667395
5.782764506
5.782507494
5.782717238
5.782386575
5.782025036
5.781629789
5.781186493
5.780377623
5.779572501
5.779003047
5.778528211
5.777749889
5.77701261
5.776387807
5.776021705
5.775643935
5.775118988
5.774875908
5.774678274
5.774685962
5.774717938
5.775196675
5.775451438
5.775919679
5.776104811
5.776784963
5.777452993
5.777824904
5.77798748
5.778452359
5.77889843
5.779328766
5.77962343
5.779765973
5.780113059
5.77990909
5.780107801
5.780041419
5.779927126
5.779551491
5.779209139
5.77900534
5.779019545
5.77865926
5.778368112
5.778269075
5.778016804
5.777991689
5.777798279
5.777973144
5.777893519
5.77790285
5.778056123
5.778608227
5.778800444
5.779079547
5.779133499
5.77954078
5.780000617
5.779938026
5.780320446
5.780393588
5.780573051
5.780743635
5.780830923
5.780927438
5.780737214
5.780288553
5.78030213
5.780029694
5.779813441
5.779110893
5.778723643
5.778406588
5.778323496
5.777767003
5.777435224
5.777009233
5.776603137
5.776582661
5.776266852
5.77635494
5.776222957
5.776275469
5.776528905
5.77705892
5.777388127
5.777804886
5.778060079
5.778584262
5.779183523
5.779382024
5.779974199
5.780275158
5.780707475
5.780898437
5.781237218
5.781431565
5.78139307
5.781208927
5.781119944
5.781064154
5.780752247
5.780573278
5.780017995
5.779634622
5.779382685
5.778869613
5.778410001
5.777883153
5.777001133
5.776755084
5.776089221
5.776117465
5.775508434
5.775289306
5.775128672
5.7752283
5.775269117
5.775260464
5.775459415
5.775653714
5.776260658
5.776554792
5.777221514
5.777612773
5.778372436
5.778717767
5.779391994
5.780076734
5.780342526
5.780413741
5.780747517
5.780918441
5.781022418
5.781106889
5.780967889
5.78091984
5.780649078
5.780475508
5.780244053
5.779807188
5.779356819
5.778880617
5.778669661
5.778515787
5.778017165
5.777793406
5.777466122
5.77739487
5.777282227
5.777144631
5.777180482
5.776995416
5.777115708
5.7772111
5.777756867
5.777849958
5.778188005
5.778213017
5.778638256
5.7792094
5.779239134
5.779431433
5.779551299
5.779957852
5.780130351
5.780336116
5.78046938
5.780523929
5.780082371
5.780262373
5.780141913
5.779841588
5.779454021
5.778922029
5.77863946
5.778420373
5.777780741
5.777417766
5.776954052
5.776714123
5.77636431
5.776141631
5.775995283
5.775967435
5.776034417
5.776145468
5.776397658
5.776467489
5.776952896
5.777220624
5.777715199
5.777995649
5.778565143
5.778709728
5.779386494
5.779624655
5.779773711
5.779901707
5.779987396
5.780199375
5.779975416
5.780055263
5.779985907
5.779615627
5.779276545
5.77897323
5.77869864
5.778384455
5.777870886
5.777431791
5.776863557
5.776483916
5.776147088
5.775741944
5.775430322
5.775119095
5.77493157
5.774818661
5.774808311
5.774744758
5.774949423
5.775208186
5.775762074
5.775968381
5.77651446
5.776792905
5.777540473
5.778293667
5.778536919
5.778805274
5.779225276
5.779681108
5.780090827
5.780373252
5.780420771
5.78058378
5.780203032
5.780440991
5.780139841
5.779872722
5.779217208
5.77894533
5.778759779
5.778531962
5.778125448
5.777669401
5.777460057
5.777053276
5.77701523
5.776707123
5.776688491
5.776636281
5.776591117
5.776733647
5.777239876
5.77732435
5.777550911
5.777609111
5.777852077
5.77839609
5.778438826
5.778732424
5.77893236
5.779153459
5.779384546
5.779692532
5.779720596
5.779693485
5.779342141
5.779455208
5.779367414
5.779095913
5.778617064
5.778211099
5.777856388
5.777660315
5.777100406
5.776629747
5.776103209
5.775369489
5.775145568
5.774540102
5.774531398
5.773931481
5.773719958
5.773693516
5.773801968
5.773827265
5.773868489
5.774037873
5.7741945
5.774687856
5.774856799
5.775484308
5.775863667
5.776448685
5.776761805
5.777438343
5.778041519
5.778270371
5.778430272
5.778794994
5.779183262
5.779330361
5.77955687
5.779491306
5.779500921
5.779411987
5.779282448
5.779001591
5.778748841
5.778055789
5.777637365
5.777208072
5.777136022
5.776657761
5.776226419
5.775871778
5.775804102
5.77566172
5.775465549
5.775497281
5.775495263
5.775859165
5.775995198
5.776656225
5.776909517
5.777534314
5.777840534
5.778616704
5.779277487
5.779686625
5.780157707
5.78050547
5.781047941
5.781454261
5.781824877
5.782040601
5.7822338
5.782069871
5.782272679
5.78233702
5.782046353
5.781778171
5.781439522
5.781270015
5.781169998
5.780881748
5.780456817
5.780202053
5.779870958
5.779761066
5.779388533
5.77939951
5.778990701
5.778832284
5.778745907
5.779103449
5.779107452
5.779065311
5.778831201
5.779130395
5.779324385
5.779282702
5.779336548
5.779392724
5.779741848
5.779673847
5.779963046
5.779935719
5.77999384
5.779565066
5.779599896
5.779341957
5.779177762
5.778762254
5.778119676
5.777893598
5.777734307
5.777098064
5.776703116
5.776218371
5.775754726
5.775557468
5.775162951
5.775028884
5.774866825
5.774686995
5.774803577
5.775168344
5.775351726
5.775574189
5.775791564
5.776184123
5.776830795
5.777004324
5.777536304
5.777921242
5.778566046
5.77879652
5.779446502
5.779805386
5.779891632
5.779798268
5.780164365
5.780300939
5.78024272
5.780076455
5.779815597
5.779811304
5.779524765
5.779372642
5.77888047
5.778593747
5.777938705
5.77755605
5.77704785
5.777146886
5.776631601
5.77631242
5.776290655
5.776382223
5.776376754
5.776383514
5.776537176
5.776795284
5.777154401
5.777431987
5.778059325
5.778496026
5.779124497
5.779391927
5.780214059
5.780721322
5.780983622
5.781182342
5.781565488
5.781913555
5.782081426
5.782151257
5.782197342
5.782425936
5.782129459
5.782229144
5.781923064
5.781678666
5.781312583
5.781026856
5.780817066
5.780827814
5.780447707
5.78023311
5.780161495
5.780197838
5.780221927
5.780140312
5.780415609
5.780421827
5.780619124
5.780891403
5.781578599
5.781893781
5.78232295
5.782593709
5.78309684
5.783796385
5.783819857
5.784008077
5.784207486
5.784463231
5.784502912
5.784562776
5.784500238
5.784365599
5.783609569
5.783480148
5.782831649
5.782223696
5.781524853
5.780719163
5.78019194
5.779759011
5.778946941
5.778243983
5.777680682
5.776950815
5.776632767
5.776035471
5.775956966
5.775501323
5.77522052
5.775129999
5.775492466
5.775392862
5.77542678
5.775408398
5.775613936
5.775914263
5.775929697
5.776114773
5.776073368
5.77650617
5.776698992
5.777005533
5.777274684
5.777344128
5.777161717
5.777499838
5.77775084
5.77770371
5.77781987
5.777694932
5.777818647
5.777993857
5.777994721
5.778000692
5.777920805
5.777578076
5.777673374
5.777427138
5.777613762
5.777462532
5.777338846
5.777510617
5.777814932
5.777887383
5.777804267
5.77789612
5.778001921
5.778333877
5.778328534
5.778862114
5.778630336
5.779040084
5.778961346
5.779413211
5.779480758
5.779333988
5.779025458
5.778995273
5.779060455
5.778698064
5.778504023
5.777953635
5.777956677
5.777486531
5.777177727
5.776702243
5.776217231
5.775448027
5.775054246
5.774566228
5.774528941
5.774158183
5.773743464
5.773486871
5.77353194
5.773552648
5.773532757
5.77363
5.773779555
5.774155119
5.774620312
5.775180393
5.775605272
5.776310886
5.776733306
5.77747751
5.778292088
5.778686183
5.779015231
5.779408361
5.779975488
5.780314338
5.780694323
5.780692208
5.781102363
5.78073856
5.780939382
5.780670427
5.780400317
5.779963992
5.779511402
5.779248314
5.779016822
5.778570839
5.778180811
5.777851817
5.77754276
5.777501419
5.777202619
5.777368938
5.777080043
5.776961636
5.777091164
5.777588759
5.777598512
5.777746228
5.777665662
5.777833401
5.778136601
5.778157425
5.77816271
5.778070048
5.778201513
5.778208258
5.778101538
5.778114747
5.777963038
5.777609525
5.777486607
5.777569162
5.777554494
5.777278434
5.777073244
5.777104005
5.777352211
5.777336277
5.777439197
5.777686106
5.777604316
5.777985176
5.778083156
5.778521896
5.778795642
5.778934695
5.779299363
5.779836315
5.780109497
5.780337751
5.780343224
5.780642339
5.780797515
5.780706025
5.780956396
5.780613397
5.780569003
5.780412382
5.780797969
5.780661607
5.780393264
5.779892727
5.77968472
5.779249755
5.779089496
5.778721999
5.778012442
5.777511077
5.777011446
5.776309428
5.775841074
5.775192922
5.77442297
5.773779193
5.773293952
5.773177474
5.772580856
5.772219509
5.772181836
5.772188563
5.772352823
5.772354963
5.772754762
5.773203048
5.773759393
5.774406694
5.775132982
5.775853712
5.776621174
5.777158795
5.77787926
5.778551291
5.77892739
5.779002525
5.779435618
5.779567846
5.779735068
5.779756785
5.779498996
5.779593808
5.779191841
5.779697001
5.779543369
5.779731446
5.779767056
5.779128392
5.777455335
5.777498055
5.776302133
5.775092888
5.772700854
5.7682976
5.7660835
5.760136216
5.753304708
5.746147296
5.73760298
5.728832865
5.717231663
5.704032926
5.689720691
5.67298833
5.654132493
5.635993656
5.616390114
5.597651864
5.579618917
5.562296668
5.545942942
5.53266204
5.522279961
5.513736009
5.508369934
5.50581908
5.507464436
5.51310291
5.52150732
5.533287823
5.547850841
5.564372535
5.582398012
5.602097246
5.622634902
5.643897985
5.66568229
5.685680145
5.705748149
5.723948502
5.740442992
5.75487667
5.769746746
5.781672474
5.792961893
5.802688733
5.810315591
5.820724678
5.82766614
5.83536556
5.84435697
5.853131956
5.862603087
5.871116412
5.879743721
5.8885697
5.896656378
5.904164516
5.913573798
5.921215273
5.928446288
5.934529706
5.939780065
5.941316054
5.942315798
5.941740099
5.938758033
5.933871554
5.927127418
5.91782954
5.908191743
5.896428384
5.883098541
5.867501284
5.849491764
5.830515282
5.809320575
5.784436016
5.757613224
5.727375798
5.691869924
5.651277443
5.608785055
5.55997534
5.505478021
5.449986374
5.391113834
5.329525843
5.269896846
5.204412078
5.137328242
5.075946898
5.014125492
4.954402207
4.903437572
4.854483725
4.811190926
4.773299807
4.741516803
4.721485837
4.706695146
4.700199127
4.700574061
4.706634564
4.72039902
4.742432508
4.765870858
4.794774626
4.828442439
4.86662427
4.905626722
4.947259817
4.989385237
5.032577525
5.074249202
5.116071247
5.156844487
5.196832722
5.234992248
5.271489555
5.304916247
5.336731859
5.368133793
5.395338107
5.419246198
5.444373413
5.465620493
5.482014621
5.497395002
5.510088059
5.520805793
5.529901442
5.528693008
5.524527518
5.521834118
5.512629416
5.499663996
5.487514461
5.470014648
5.447957237
5.423401291
5.397474
5.373586581
5.345391546
5.316307104
5.286318958
5.255194991
5.226861149
5.201996661
5.176713014
5.152447883
5.129628564
5.109408537
5.091024952
5.077128805
5.066656386
5.056652104
5.045833738
5.040956951
5.040907451
5.042030063
5.041620895
5.04426378
5.050328052
5.058591808
5.068207316
5.07665455
5.088773559
5.105213294
5.120548783
5.134566965
5.151284274
5.169200647
5.193989092
5.221552019
5.24727662
5.271885313
5.300459179
5.336534522
5.367412821
5.39874851
5.435588616
5.463363479
5.492801614
5.524636435
5.554081998
5.581915588
5.60575239
5.625390823
5.641801484
5.656938796
5.66938626
5.67957895
5.686813122
5.690441201
5.694895418
5.699897358
5.700844634
5.699045243
5.69496998
5.689217912
5.684676336
5.679114089
5.671072134
5.659844237
5.64832816
5.6383419
5.628072956
5.613514837
5.598266399
5.586061678
5.576044779
5.561318636
5.544169308
5.531176192
5.519809355
5.513459196
5.507735712
5.50117844
5.494194698
5.490130926
5.498075301
5.499302245
5.501566421
5.513247858
5.513383853
5.518614135
5.527035258
5.533590676
5.540410071
5.544064419
5.543264176
5.541160158
5.537961844
5.532181567
5.524602278
5.51700811
5.507361667
5.498361681
5.489328929
5.476390008
5.463976391
5.454525865
5.449225197
5.446944623
5.447446504
5.453340515
5.463695167
5.479605376
5.500706018
5.525212055
5.551809145
5.582185958
5.61784025
5.657309372
5.69818449
5.739979541
5.785691685
5.834089967
5.886270394
5.936616545
5.987375924
6.039860137
6.08751568
6.138448616
6.181490905
6.221125887
6.261223156
6.293036781
6.322892253
6.346988334
6.364746442
6.37884735
6.383237819
6.383185553
6.375535501
6.360624565
6.343526982
6.322984047
6.294439831
6.2622266
6.225266736
6.183788248
6.145196611
6.105664699
6.06600415
6.025940572
5.987372514
5.950360543
5.918209718
5.886519973
5.858619846
5.832869657
5.804046049
5.778094062
5.754622498
5.732041973
5.709725483
5.690447746
5.670798905
5.647837365
5.623114604
5.599072085
5.573836857
5.55030194
5.525903239
5.492945813
5.462743858
5.432370774
5.406265194
5.384134313
5.361442959
5.343932406
5.324450304
5.3063934
5.293874971
5.283624634
5.277569023
5.270936124
5.266989241
5.270233488
5.273904055
5.277823032
5.286153304
5.29265934
5.294264655
5.304094292
5.313011071
5.320300962
5.328699539
5.337137755
5.344201296
5.355038834
5.364714684
5.374000669
5.383457238
5.393327941
5.404646541
5.419370665
5.434679053
5.453760209
5.478980164
5.505472321
5.531829804
5.560215649
5.590929556
5.627544251
5.672498211
5.71448441
5.748925591
5.787538711
5.831011846
5.875777641
5.919567813
5.96188349
6.00523627
6.04079736
6.071534335
6.102419694
6.132962242
6.157364717
6.177803116
6.196452831
6.211865391
6.221135696
6.2311577
6.24018779
6.242377752
6.237798217
6.235124472
6.2306046
6.223212395
6.215825037
6.206309124
6.193368217
6.180288893
6.166217244
6.15027739
6.133307575
6.119471914
6.103248787
6.087988385
6.071117969
6.057901185
6.046621681
6.03506442
6.02452777
6.01572813
6.008937084
6.00668393
6.00888673
6.008866099
6.0107362
6.01808613
6.03074098
6.043511303
6.05488813
6.071275911
6.087557441
6.101328302
6.113949983
6.124755738
6.131848632
6.137417375
6.139844183
6.137764974
6.126664542
6.114219541
6.097447515
6.07495913
6.046863382
6.010680911
5.966278332
5.92080807
5.875225776
5.826348033
5.773986053
5.718865315
5.664526056
5.608804427
5.55358557
5.498250304
5.444570266
5.393051942
5.344642599
5.2969492
5.251093226
5.205955558
5.164440802
5.125416924
5.092876909
5.064243843
5.037489963
5.012912704
4.986880326
4.964609088
4.94875057
4.935552236
4.920456312
4.912036734
4.903709946
4.891091559
4.883096755
4.880624345
4.873813657
4.863653054
4.855538085
4.848951493
4.835652792
4.812890015
4.798512576
4.785539631
4.765941185
4.746093711
4.721264639
4.688256121
4.660948893
4.635595632
4.607485092
4.582254
4.55239845
4.520489397
4.497339461
4.473969361
4.451409704
4.432045488
4.42219347
4.415937354
4.40939612
4.403608587
4.402200254
4.408629351
4.418695884
4.430054659
4.444053772
4.457644117
4.475034583
4.493144359
4.507302113
4.526062456
4.545764221
4.563519996
4.590552164
4.609705796
4.626097978
4.646106308
4.670391425
4.6948577
4.719550312
4.746426068
4.778077922
4.808049507
4.838726233
4.882999535
4.93207444
4.976397478
5.020675371
5.067761037
5.112522302
5.16344622
5.211411701
5.258032181
5.308469353
5.353002474
5.392782027
5.439398837
5.479601444
5.514671169
5.547546331
5.582441709
5.613882731
5.63652897
5.657430298
5.679870775
5.703306359
5.724062785
5.738866462
5.753460894
5.766067261
5.780660937
5.796062077
5.804761739
5.813736584
5.823056346
5.832051465
5.845191132
5.854388356
5.867077382
5.88054788
5.895732349
5.914465306
5.936038514
5.959781307
5.987808032
6.020694686
6.058012183
6.102239455
6.147901299
6.193631361
6.240486686
6.292250628
6.343501501
6.394475048
6.441597268
6.485962612
6.525363972
6.559642986
6.588177128
6.609342631
6.621004636
6.626271022
6.621626174
6.608668993
6.589281708
6.562381894
6.52877702
6.490376609
6.450059745
6.408245791
6.363645136
6.320459118
6.278054188
6.238489598
6.203508943
6.173602252
6.147929467
6.125780432
6.108826656
6.097069375
6.088648872
6.084399428
6.083433617
6.08283416
6.08171485
6.080919421
6.078419894
6.073910719
6.066991663
6.059581046
6.049324639
6.036525929
6.019586544
6.003133248
5.985595952
5.966843128
5.94709575
5.92675212
5.910144334
5.895994517
5.885022497
5.876938408
5.872885075
5.871090519
5.875209703
5.880107186
5.886547573
5.895190909
5.907230833
5.919484483
5.930710203
5.942457794
5.95456071
5.961719247
5.966649843
5.969963754
5.969450447
5.966788255
5.961385655
5.953428638
5.943692209
5.932910674
5.921467233
5.909715881
5.897358679
5.885421027
5.872276535
5.859495557
5.849933221
5.840955179
5.831943681
5.824084858
5.819664626
5.815452632
5.810152017
5.800921782
5.792085695
5.780625141
5.767918118
5.75332283
5.736226947
5.720899286
5.704449115
5.686138719
5.663576379
5.640361575
5.619731591
5.599768225
5.580506948
5.560770394
5.542698921
5.529608214
5.521723998
5.51305236
5.505880816
5.503608667
5.504913074
5.506621531
5.515245475
5.534409591
5.556080808
5.573434053
5.598303052
5.632347514
5.670862353
5.707070564
5.7501783
5.794009386
5.840260844
5.88897
5.937857509
5.988714619
6.040841363
6.086607646
6.131695538
6.173210081
6.213814678
6.246443446
6.270382749
6.288563207
6.300891374
6.307657355
6.308195799
6.304530923
6.295599453
6.280995071
6.262231354
6.238458042
6.211459114
6.186503764
6.161693943
6.1354766
6.109505217
6.085477164
6.065184934
6.047667557
6.029303242
6.012187406
5.999376121
5.989542868
5.977514655
5.968140637
5.964766137
5.958218866
5.942930214
5.930047129
5.918472218
5.905435666
5.884661008
5.863595685
5.838521447
5.810286149
5.780188026
5.745887475
5.709593565
5.673399079
5.63208503
5.591426369
5.551321584
5.515074067
5.478284351
5.442865572
5.411838249
5.386759037
5.367189104
5.353716673
5.347445975
5.348377703
5.355831803
5.372097798
5.396413775
5.427312473
5.465469381
5.509868548
5.558040492
5.610065828
5.664614386
5.719558032
5.775969867
5.831704302
5.885012901
5.933702058
5.977594054
6.015375887
6.046755844
6.069854343
6.088928264
6.100648159
6.10352742
6.0986283
6.088445389
6.073508005
6.052323356
6.026451753
5.995352167
5.962622829
5.928554441
5.894221098
5.861485793
5.828246257
5.796576449
5.76649508
5.738877225
5.716791575
5.697447445
5.678537652
5.662508863
5.648397108
5.638127918
5.63111743
5.625809247
5.619983085
5.613634543
5.60720979
5.599759199
5.591608815
5.582765822
5.572805116
5.561739822
5.548680017
5.532802244
5.519342552
5.504771394
5.487066398
5.468943309
5.453946079
5.438817491
5.424903996
5.411473503
5.403654191
5.395581331
5.387419817
5.381027537
5.378220486
5.379011066
5.382073864
5.386303097
5.391262304
5.398352025
5.407418708
5.416845764
5.426512235
5.433994135
5.439790632
5.44549305
5.446111331
5.448816535
5.45218294
5.449791554
5.448118615
5.446251178
5.442883151
5.440392519
5.439189814
5.437176504
5.435282107
5.432407219
5.430206146
5.426177592
5.422736055
5.419196408
5.414778857
5.406106742
5.393977593
5.381049761
5.363536008
5.33964684
5.312029392
5.283168187
5.248232755
5.209215367
5.16475299
