refill longitude
5.779530313
5.77930628
5.77933566
5.778984576
5.779248325
5.779196786
5.779321254
5.779472608
5.780218241
5.780310652
5.78063208
5.780750308
5.781206874
5.781778114
5.78186124
5.78224154
5.782413095
5.782803914
5.782973326
5.78315821
5.78327904
5.783221715
5.782859828
5.782753658
5.782689176
5.782450595
5.781943043
5.781600012
5.781360468
5.781027636
5.780517146
5.78020483
5.779819453
5.779199071
5.778921636
5.778543562
5.778695171
5.778178018
5.778046658
5.777966831
5.778166476
5.778227499
5.778101845
5.778055473
5.778102655
5.778461434
5.778249174
5.778702628
5.778675379
5.778917413
5.778737232
5.779096454
5.779191858
5.77900093
5.778684596
5.77866504
5.778841783
5.778492331
5.778399041
5.778010748
5.778029908
5.777673476
5.777498334
5.777287333
5.776884443
5.776439406
5.776069318
5.775803578
5.775941943
5.775452365
5.77529317
5.775102581
5.775118171
5.775099973
5.775001736
5.775087593
5.775151506
5.775404679
5.775649369
5.776319572
5.776462877
5.776963356
5.777200742
5.777852483
5.778490322
5.778588606
5.778753385
5.778918455
5.779342691
5.779362203
5.77952832
5.779309528
5.779276997
5.778725728
5.778636834
5.77817937
5.777690122
5.777047808
5.776353688
5.776005928
5.775534842
5.774948731
5.774279545
5.773859637
5.77345053
5.77322315
5.772845434
5.772636252
5.772564647
5.772370116
5.772419813
5.772964499
5.773093207
5.773388288
5.773485883
5.773989253
5.77450728
5.77471933
5.775126662
5.775483538
5.776014677
5.77626354
5.776720939
5.777101322
5.777312433
5.777212551
5.777518315
5.777567309
5.777637433
5.777487061
5.777209456
5.777301497
5.777279823
5.777082092
5.776778071
5.776602265
5.776186583
5.7761145
5.775662093
5.775816752
5.775622719
5.775441707
5.775483921
5.775718551
5.775851308
5.775920523
5.77611526
5.776550131
5.776999727
5.777241303
5.777803315
5.77840253
5.778949216
5.779191003
5.779949864
5.780469999
5.780702066
5.780713901
5.781073483
5.781211008
5.7812496
5.781272659
5.780965357
5.780734166
5.78033597
5.779979734
5.779531537
5.779048138
5.778163699
5.777532447
5.776875488
5.776707814
5.776061807
5.775509997
5.775235763
5.775075904
5.774972039
5.774802883
5.774922497
5.774994611
5.775320631
5.775544655
5.776245165
5.776621547
5.777280841
5.77759811
5.778258109
5.779014418
5.779364505
5.779613583
5.780080738
5.780370195
5.780627925
5.780741955
5.780959399
5.781000294
5.780582642
5.780589186
5.780293361
5.779984824
5.779405933
5.778937451
5.778425507
5.778293707
5.77763645
5.777067729
5.776534424
5.776151857
5.775913919
5.775345302
5.775260969
5.774878204
5.774698689
5.77479767
5.775113935
5.775176604
5.775345692
5.775489751
5.775922365
5.776456165
5.776602813
5.776964593
5.777275015
5.777831319
5.778069588
5.778348702
5.778600812
5.7787406
5.778489957
5.778624586
5.778427188
5.778272427
5.77783046
5.777258583
5.776790263
5.776629788
5.775933716
5.775412859
5.77487102
5.774109996
5.773715637
5.773016565
5.772957603
5.772502748
5.77224514
5.77211104
5.772490819
5.772477928
5.772731283
5.77290634
5.773395284
5.774000844
5.774368614
5.775063483
5.775526355
5.776352331
5.776892654
5.777644018
5.778168519
5.778473692
5.77864105
5.778935582
5.779087241
5.779151662
5.779059606
5.778738549
5.778616883
5.778202901
5.777712212
5.77727786
5.776716482
5.775956344
5.775548221
5.774773684
5.77465968
5.774153616
5.773666837
5.773437189
5.77362576
5.773621973
5.773465353
5.773685117
5.773853286
5.774373858
5.774687641
5.775444517
5.775812932
5.776523583
5.776828958
5.777651048
5.778207199
5.778609735
