refill longitude
5.800510868
5.800365439
5.800580162
5.801157768
5.801725498
5.80257022
5.803550451
5.804641951
5.805848779
5.80662106
5.807744563
5.808570019
5.809259514
5.809605863
5.809875105
5.809757313
5.809149326
5.808146355
5.80705876
5.805815403
5.80402426
5.801950098
5.799504334
5.797462324
5.794968402
5.792289536
5.789776209
5.787173458
5.784228712
5.781931856
5.779516683
5.777766429
5.775871818
5.774323204
5.773143236
5.77224839
5.771710336
5.771474537
5.771660302
5.771974704
5.772918781
5.773850782
5.775569655
5.776972121
5.778884648
5.780732929
5.782855004
5.784900273
5.786645383
5.78825791
5.789834142
5.79139586
5.792649329
5.793426505
5.793988526
5.794252893
5.793990113
5.79377819
5.793030746
5.791959119
5.790568168
5.789097705
5.787811917
5.786334925
5.78466875
5.783088016
5.781704149
5.780444081
5.779339735
5.778318468
5.777684274
5.777119254
5.776879808
5.776958006
5.777501274
5.777861167
5.778436923
5.779119697
5.780057156
5.781239809
5.782076884
5.783231241
5.784118646
5.785372465
5.786330528
5.787456995
5.788020452
5.788903458
5.789136529
5.789563157
5.789539167
5.789328801
5.788789103
5.788042868
5.787556664
5.786872925
5.785472278
5.784351479
5.783030438
5.781578559
5.780585098
5.779223839
5.778342384
5.77743789
5.776766889
5.776485991
5.776656971
5.776637396
5.777069697
5.777505502
5.778662049
5.779773256
5.780988834
5.782508177
5.784024506
5.785632353
5.787350317
5.789130691
5.790653943
5.792074195
5.793235592
5.794524774
5.795698939
5.796465748
5.797176115
5.797418198
5.797848971
5.79802676
5.797907976
5.797454252
5.797135457
5.796102211
5.79546182
5.794504282
5.793906199
5.792921072
5.791996893
5.791414876
5.790743831
5.790336051
5.789944527
5.789874188
5.790074916
5.790584177
5.791291917
5.792484479
5.793629082
5.795077915
5.79665926
5.798814347
5.800766943
5.802596687
5.80443199
5.806612805
5.808536249
5.810524982
5.81226846
5.813695142
5.814988749
5.816073702
5.816952241
5.817395361
5.817639818
5.817337112
5.816954388
5.816336268
5.815786998
5.814665228
5.813429148
5.81205541
5.810640407
5.809230557
5.807511455
5.80625903
5.804526127
5.803627687
5.802483837
5.802027592
5.801505625
5.801121445
5.801243778
5.801773626
5.802883251
5.803768675
5.805280565
5.807148846
5.809150173
5.81162088
5.814148426
5.816622619
5.819023612
5.82117506
5.823748668
5.825872385
5.827589578
5.828809177
5.829771639
5.830416587
5.83100642
5.830593299
5.829883652
5.828851418
5.827243568
5.825542257
5.823295403
5.821079539
5.818341519
5.815483167
5.812670634
5.810252991
5.807349454
5.804430098
5.80145212
5.798843266
5.796559621
5.793892918
5.791868079
5.789585438
5.788133865
5.786295813
5.785092773
5.783908302
5.782615983
5.781655988
5.781260812
5.780789131
5.780325934
5.780163763
5.77988764
5.779939698
5.780229115
5.780195794
5.780410965
5.780332726
5.780044306
5.780394848
5.78033187
5.780586867
5.780302885
5.780195063
5.780194828
5.780336227
5.780154388
5.779827028
5.779889922
5.779639114
5.779613991
5.77925964
5.779306344
5.779064192
5.778857394
5.778553165
5.778615798
5.778263434
5.777641736
5.776883579
5.776498312
5.775889734
5.775252351
5.774641012
5.773753415
5.773232683
5.772598602
5.772048039
5.77140627
5.770945046
5.770282426
5.770065791
5.769829249
5.770018722
5.770079375
5.770118713
5.770528528
5.771097719
5.771749082
5.772502606
5.773322906
5.774174003
5.77543559
5.776487956
5.777997055
5.779203807
5.780664461
5.78185293
5.783388284
5.784786986
5.785880398
5.787012244
5.787997317
5.789151778
5.790037193
5.790880531
5.791788048
5.792834529
5.792796624
5.793189901
5.792896625
5.792319951
5.791411807
5.790343667
5.789359396
5.787987854
5.786041166
5.783745519
5.781163998
5.778123846
5.77485756
5.771078013
5.767328057
5.762865971
5.758237899
5.753708451
5.749365706
5.744582683
5.739832929
5.73523751
5.731323218
5.727884753
5.724635472
5.722182262
5.720339667
5.719537716
5.71936499
5.720216883
5.72176443
5.724186807
5.726851088
5.730931029
5.735078214
5.739617189
5.744297343
5.749002702
5.75413997
5.758753744
5.762711061
5.766456131
5.769719882
5.771050347
5.772407471
5.772450631
5.77195944
5.770360844
5.768061965
5.765303797
5.761697572
5.757358671
5.752452154
5.7474404
5.741888498
5.736728923
5.731115141
5.72603723
5.721032479
5.716395186
5.712304269
5.708892551
5.705820573
5.703212912
5.701178522
5.700007068
5.699384362
5.69922464
5.699498499
5.700206913
5.701613022
5.703008047
5.704787005
5.706752779
5.708890524
5.710629633
5.712996064
5.714945501
5.717209553
5.719057519
5.720919286
5.722897513
5.72460003
5.726305001
5.727802892
5.729541022
5.730952891
5.7329498
5.734632585
5.736842882
5.738890343
5.741299006
5.743569923
5.746346407
5.749167183
5.751810206
5.7547773
5.75749719
5.760549221
5.763268126
5.765900087
5.768379057
5.770721025
5.772559984
5.774302761
5.775586516
5.77652009
5.776994432
5.777137186
5.777105588
5.777006825
5.775956467
5.775113615
5.774039689
5.772645818
5.771345732
5.769910573
5.768749201
5.76733501
5.766327266
5.765442565
5.765144079
5.764747761
5.764861129
5.765201612
5.766288422
5.767753702
5.769325258
5.771378877
5.773820258
5.776844422
5.779812741
5.783189442
5.786825409
5.7903781
5.793720944
5.797343068
5.800674291
5.803749339
5.80636332
5.808500807
5.810664765
5.81248683
5.813363678
5.813876774
5.814012278
5.813533809
5.812778281
5.811595431
5.810176923
5.808269344
5.806178482
5.804199347
5.802316806
5.799847004
5.797628076
5.795257465
5.793366464
5.791515345
5.789559016
5.788071086
5.786515439
5.785264455
5.784198655
5.783350819
5.782683376
5.782081171
5.781309727
5.78131694
5.781267815
5.781291021
5.781217395
5.781230236
5.781715446
5.782010317
5.782274751
5.782720068
5.783288341
5.783446253
5.784101896
5.784663245
5.785489045
5.78619959
5.786817015
5.787782876
5.789046125
5.790177257
5.79125703
5.792410075
5.793790474
5.795319743
5.796827962
5.798459648
5.799791642
5.801385459
5.802675394
5.804242661
5.805315986
5.80600944
5.806301072
5.806872803
5.806977511
5.806746151
5.806377334
5.805420842
5.804496421
5.803220034
5.801797701
5.800068206
5.798309145
5.796056057
5.794219803
5.792317436
5.790682639
5.788762558
5.787073863
5.78556752
5.784277661
5.783149585
5.782284817
5.781794809
5.781130511
5.781163365
5.781320468
5.781966109
5.78263222
5.7835616
5.784431372
5.785912004
5.787562618
5.788908361
5.790358421
5.791972511
5.793783021
5.795598794
5.797153107
5.798531505
5.799965009
5.800771449
5.801850558
5.802458165
5.803055317
5.803266864
5.8034473
5.803680071
5.803918376
5.803936299
5.803801929
5.803935729
5.803909081
5.804181914
5.804400514
5.805066211
5.805524314
5.806365055
5.807307453
5.808661193
5.809975215
5.81120751
5.812462165
5.814046719
5.815854521
5.817315413
5.81906187
5.820456767
5.822130096
5.823617376
5.825290186
5.826611914
5.827769389
5.828653704
5.82974823
5.830653414
5.831399255
5.831937514
5.83226407
5.832709133
5.833023445
5.83294012
5.832860014
5.832648255
5.831979149
5.831737608
5.831132898
5.831024134
5.830442333
5.829864456
5.82953727
5.82923749
5.828947789
5.828643068
5.828429902
5.828323369
5.828394697
5.828333155
5.828619881
5.828504137
5.828567175
5.828473638
5.828489889
5.828536048
5.827712047
5.827152203
5.826528852
5.825825247
5.824832583
5.823695295
5.822233114
5.820820742
5.819316343
5.817894076
5.816170682
5.814412614
5.812515401
5.810943678
5.809286155
5.808059125
5.806611206
5.805288957
5.804247623
5.80315884
5.802444767
5.801720743
5.801272628
5.800705134
5.800695006
5.800452283
5.800823078
5.800726965
5.801113843
5.801170303
5.80168135
5.802230189
5.802411678
5.802540311
5.802874525
5.803156839
5.803238151
5.803320121
5.803180071
5.802994514
5.802476005
5.802265534
5.801797982
5.801052917
5.800500153
5.799924739
5.799359516
5.799224087
5.798512878
5.798177328
5.797922199
5.797769172
5.797754219
5.797518892
5.797633137
5.797472671
5.797590154
5.797577582
5.797794668
5.797588621
5.797494777
5.797095726
5.796739066
5.796376605
5.795718554
5.795101538
5.794247666
5.79348269
5.792536504
5.791774113
5.79067736
5.789817036
5.788403171
5.787668366
5.786591987
5.785535009
5.784384734
5.783377373
5.782575546
5.781641892
5.780851236
5.780121211
5.779667631
