refill longitude refill longitude
5.784431562
5.784515079
5.784701669
5.784245494
5.784254622
5.783930425
5.783576283
5.782923895
5.782352754
5.781946457
5.78157439
5.781005519
5.780379884
5.779889699
5.779429899
5.779261611
5.778681885
5.778553158
5.778342789
5.778209589
5.778158709
5.778624053
5.778609249
5.778803144
5.778750258
5.779135772
5.779582286
5.779745922
5.780026456
5.78026747
5.780631813
5.780869072
5.781147539
5.781438805
5.781693853
5.781487996
5.78165321
5.781747142
5.781636134
5.781371186
5.781154849
5.781066837
5.781106613
5.780767654
5.780483726
5.78025252
5.779657174
5.779545524
5.779149572
5.779289077
5.779055715
5.778924382
5.778953773
5.779362881
5.77964317
5.779839271
5.779998564
5.780356426
5.781043305
5.781187035
5.78177711
5.782268119
5.782777619
5.782954703
5.783580532
5.783958577
5.784140832
5.784027585
5.78420666
5.784244848
5.784243434
5.784134543
5.783838524
5.783661238
5.783348679
5.782895941
5.782568812
5.78216709
5.781347936
5.7809072
5.780468543
5.780445873
5.77994961
5.779699714
5.779397695
5.779465708
5.779548927
5.779477438
5.779630603
5.779741128
5.780150244
5.780478463
5.78121097
5.781600044
5.782274148
5.782565415
5.783324806
5.783938006
5.78430111
5.784377277
5.784604799
5.785042926
5.785181437
5.785185478
5.785236386
5.785288181
5.784762538
5.784714271
5.78438019
5.783994495
5.783402316
5.782914576
5.782350173
5.78234054
5.781707852
5.781269658
5.780839406
5.780484714
5.780206535
5.77987034
5.77974787
5.779492478
5.779436942
5.779420241
5.779821068
5.779741729
5.779916986
5.779766423
5.780123621
5.780552423
5.780611755
5.780782644
5.780943837
5.781216133
5.781423464
5.781622523
5.781803289
5.781931799
5.781571931
5.781670515
5.781548798
5.781530194
5.781053009
5.780676549
5.780590131
5.780590902
5.780058274
5.779846405
5.779627697
5.779183624
5.779211603
5.778841779
5.779054016
5.778965959
5.779011618
5.779137633
5.779772598
5.779889066
5.78031644
5.78050726
5.780976904
5.781570772
5.781783055
5.782270263
5.782595187
5.783095556
5.783386196
5.783886926
5.784101469
5.784242634
5.78417455
5.784349334
5.784350071
5.784390274
5.784176877
5.783949249
5.783796124
5.783587979
5.783198465
5.78296759
5.782604074
5.781727466
5.781367241
5.780877343
5.780862951
5.780261365
5.77986622
5.779674535
5.779717836
5.779571581
5.779426922
5.779434114
5.779574793
5.779916403
5.779981169
5.780583969
5.780736704
5.781363803
5.781543315
5.782172118
5.782585732
5.78284624
5.782864098
5.783188117
5.783413075
5.783526543
5.783572934
5.783477829
5.783588195
5.783313802
5.783322871
5.782970433
5.782663803
5.782233955
5.781683677
5.781242973
5.781358265
5.780841586
5.780600398
5.780285431
5.780065515
5.779745285
5.779658691
5.779679169
5.779444024
5.77949619
5.77956044
5.780182549
5.780222647
5.780575194
5.780700004
5.781254551
5.781794226
5.781992344
5.782250488
5.782508241
5.7829981
5.783241612
5.783493272
5.783560758
5.783721142
5.783380307
5.783446679
5.783219796
5.783018899
5.782475724
5.782099994
5.781894838
5.781738381
5.781168168
5.780767643
5.780503274
5.779994795
5.779912841
5.779477496
5.779601986
5.77948751
5.779399123
5.779495728
5.780177227
5.780264247
5.780670671
5.780685059
5.781190558
5.781603618
5.78188991
5.782352505
5.782593358
5.782996494
5.783292986
5.783768672
5.783913893
5.783949757
5.78369376
5.783961853
5.783921981
5.783802941
5.783429232
5.783088795
5.782969111
5.782818722
5.78242248
5.78210283
5.781690119
5.781074804
5.780892433
5.780516766
5.780604424
5.780207962
5.780124497
