refill longitude refill longitude
5.771898235
5.771544469
5.77138979
5.771533833
5.771741099
5.771926295
5.772021179
5.772467348
5.772803625
5.773542514
5.773649817
5.77439851
5.774710421
5.775436219
5.775804714
5.776466757
5.776986831
5.777211441
5.777151727
5.777504819
5.777642089
5.77766358
5.7777314
5.777565875
5.777601567
5.777345729
5.777205972
5.776871086
5.776486737
5.775982643
5.77561886
5.775046406
5.775048534
5.77463984
5.774209259
5.773910699
5.7738893
5.773721806
5.773495473
5.773709481
5.773459971
5.773767011
5.773951172
5.774387896
5.774595034
5.77495239
5.775346741
5.775714815
5.776233989
5.776278171
5.776328826
5.77641349
5.776656785
5.776532551
5.776433086
5.776110163
5.776017929
5.775371332
5.77515869
5.774751225
5.774142193
5.773433363
5.772760457
5.772182709
5.771992129
5.771298958
5.770854046
5.770550276
5.770374179
5.770259821
5.770040385
5.770238438
5.770275535
5.770465984
5.770695029
5.771583209
5.771971391
5.772542987
5.772846591
5.77366911
5.774478766
5.774786461
5.775631993
5.775885535
5.77665803
5.777154605
5.777802064
5.778096704
5.778341756
5.778280997
5.77853376
5.778568913
5.778437411
5.778013681
5.777600019
5.77725957
5.777085281
5.776297109
5.775700537
5.775050097
5.774234611
5.77368577
5.773114979
5.772578963
5.772038139
5.771488951
5.77133074
5.771471089
5.771252043
5.771345412
5.771354529
5.771725843
5.77214626
5.772354867
5.772957096
5.773294134
5.773883311
5.774248592
5.774971746
5.775469354
5.77585885
5.775858231
5.776399465
5.776775553
5.776913207
5.777219975
5.777239216
5.777525706
5.777695307
5.777877714
5.777834882
5.777908489
5.777497772
5.777671634
5.77758009
5.777944501
5.777804246
5.777712321
5.77776164
5.778070897
5.77814778
5.778130603
5.778337719
5.778500544
5.778765914
5.779075319
5.779470306
5.779715227
5.780177181
5.780283369
5.780843796
5.78123251
5.781343452
5.781242029
5.781476506
5.781640081
5.781693702
5.78162524
5.781521884
5.781562909
5.781164512
5.781078554
5.780810264
5.780478884
5.779869777
5.779578343
5.779198003
5.779116817
5.77867946
5.778289926
5.777959224
5.777728219
5.777591612
5.777265388
5.777212752
5.776999709
5.776955681
5.776883522
5.777370016
5.777399531
5.77758181
5.777680365
5.777906596
5.778361723
5.778301022
5.778498249
5.77865686
5.77895477
5.779110299
5.779246413
5.779409974
5.779454482
5.779021404
5.779129554
5.779085209
5.778915902
5.77843456
5.77820562
5.778092051
5.778177928
5.777700196
5.777616719
5.777578347
5.777250126
5.777400296
5.777172152
5.77742628
5.77738117
5.777592074
5.777799884
5.778488452
5.778736136
5.779118425
5.77930742
5.779836423
5.780350543
5.780470278
5.780898928
5.781114665
5.781391746
5.781436637
5.781745684
5.781859288
5.781748266
5.781491607
5.781329262
5.781304812
5.780929284
5.780625073
5.78020989
5.780030049
5.779785666
5.779301125
5.779084179
5.778682953
5.778051483
5.777792121
5.777381975
5.777447116
5.777036888
5.776901499
5.776793916
5.777100677
5.777046955
5.777058338
5.777309404
5.777518183
5.778070603
5.778161211
5.778873061
5.779176193
5.779843201
5.780042119
5.780816674
5.781282531
5.781480605
5.781395967
5.781770576
5.781980151
5.78200465
5.782112737
5.7818487
5.781954427
5.781735273
5.781429882
5.78117656
5.780751013
5.780164331
5.779666371
5.779346883
5.779052411
5.778451386
5.777932502
5.7775508
5.77724114
5.776845255
5.776558365
5.776257919
5.776028598
5.775961419
5.775860144
5.776207462
5.77627659
5.776567226
5.776583472
5.777175174
5.777730855
5.777820615
5.778068486
5.7784597
5.778924071
5.779182088
5.77952245
5.779653898
5.779917193
5.779539248
5.779739546
5.779587059
5.779414669
5.778927863
5.77858333
5.778540511
5.778379878
5.777960044
5.777534312
5.777318327
5.777060716
5.776907286
5.776637365
5.77671435
5.77667949
5.776692302
5.776887557
5.777491657
5.777647357
5.778009893
5.778147116
5.778546658
5.779071759
5.779254045
5.779534792
5.779955705
5.780314548
5.78039236
5.780724229
5.780840283
5.780945841
5.780562427
5.78060256
5.780413207
5.780142672
5.779711218
5.779199719
5.778766884
5.778534512
5.777957587
5.777417255
5.776939437
5.776095708
5.775716655
5.775055432
5.775066409
5.774484594
5.774157496
5.774201569
5.77430224
5.774325312
5.77436644
5.774523852
5.774948178
5.775485238
5.775728902
5.77638476
5.776900218
5.777537708
5.777863394
5.778670355
5.779185583
5.77951717
5.779525253
5.77987877
5.780056751
5.780158766
5.780245896
5.780103584
5.779975343
5.77977471
5.779597751
5.779263907
5.779040943
5.778405311
5.778109629
5.777568189
5.777717822
5.777336213
5.776962442
5.776691425
5.776728557
5.776729703
5.776485484
5.776716161
5.776507918
5.776780527
5.776841559
5.777417029
5.777387094
5.777727616
5.777919339
5.778263734
5.778628727
5.778453605
5.778403436
5.778402991
5.778293986
5.778173339
5.777893944
5.777556755
5.777219183
5.776551038
5.776187604
5.77563303
5.775077726
5.774360754
5.773818686
5.773300825
5.773133266
5.772576621
5.772089634
5.771730872
5.771679139
5.771496505
5.771257281
5.771351288
5.771268228
5.771341685
5.771323608
5.77195151
5.772033902
5.77232999
5.772397525
5.772863695
5.773466929
5.773491353
5.7740176
5.774205489
5.774766194
5.775060739
5.775502957
5.775782439
5.776041297
5.776066016
5.776307566
5.776358751
5.776235776
5.776063413
5.775762747
5.775667589
5.775626236
5.7751201
5.774762659
5.774293266
5.7737228
5.773464515
5.772831398
5.772751992
5.772244692
5.771929614
5.771893476
5.771840163
5.771769443
5.77159274
5.771571687
5.771715814
5.771840717
5.771868036
5.77202407
5.772057552
5.772292959
5.772146432
5.772416536
5.772343321
5.772184499
5.77191964
5.771705286
5.771633935
5.771231198
5.77093174
5.770474234
5.770211403
5.76983323
5.769542749
5.769152331
5.768721188
5.768227356
5.768062254
5.767646344
5.767857346
5.767670783
5.76765184
5.767846406
5.768237211
5.76849071
5.768773451
5.769264051
5.76981046
5.770623554
5.771226485
5.772317858
5.772975836
5.774061488
5.774792541
5.775756786
5.776908475
5.777477544
5.778052981
5.778699483
5.77937157
5.779948234
5.780347432
5.780528248
5.780881192
5.780803588
5.780991191
5.780871269
5.78063603
5.780339618
5.779932588
5.779747825
5.779623933
5.779176435
5.778824238
5.778510536
5.778283114
5.778151295
5.777840031
5.777722049
5.777565871
5.77751479
5.777516611
5.777858869
5.777843437
5.778010098
5.777987632
5.778449805
5.778683058
5.778609637
5.778743323
5.778956147
5.779125883
5.77924198
5.779317689
5.779314469
5.77935468
5.778759944
5.778839889
5.778563333
5.77824572
5.777595766
5.777195459
5.777021897
5.77681427
5.776398757
5.775989716
5.77570236
5.775470982
